ID,UNICODE DESCRIPTION,Entity,mode,type,latex,category,op dict
U0FFCD,HALFWIDTH HANGUL LETTER WA, , , , ,Lo,
U0FFCE,HALFWIDTH HANGUL LETTER WAE, , , , ,Lo,
U0FFCF,HALFWIDTH HANGUL LETTER OE, , , , ,Lo,
U0FFD2,HALFWIDTH HANGUL LETTER YO, , , , ,Lo,
U0FFD3,HALFWIDTH HANGUL LETTER U, , , , ,Lo,
U0FFD4,HALFWIDTH HANGUL LETTER WEO, , , , ,Lo,
U0FFD5,HALFWIDTH HANGUL LETTER WE, , , , ,Lo,
U0FFD6,HALFWIDTH HANGUL LETTER WI, , , , ,Lo,
U0FFD7,HALFWIDTH HANGUL LETTER YU, , , , ,Lo,
U0FFDA,HALFWIDTH HANGUL LETTER EU, , , , ,Lo,
U0FFDB,HALFWIDTH HANGUL LETTER YI, , , , ,Lo,
U0FFDC,HALFWIDTH HANGUL LETTER I, , , , ,Lo,
U0FFE0,FULLWIDTH CENT SIGN, , , , ,Sc,
U0FFE1,FULLWIDTH POUND SIGN, , , , ,Sc,
U0FFE2,FULLWIDTH NOT SIGN, , , , ,Sm,
U0FFE3,FULLWIDTH MACRON, , , , ,Sk,
U0FFE4,FULLWIDTH BROKEN BAR, , , , ,So,
U0FFE5,FULLWIDTH YEN SIGN, , , , ,Sc,
U0FFE6,FULLWIDTH WON SIGN, , , , ,Sc,
U0FFE8,HALFWIDTH FORMS LIGHT VERTICAL, , , , ,So,
U0FFE9,HALFWIDTH LEFTWARDS ARROW, , , , ,Sm,
U0FFEA,HALFWIDTH UPWARDS ARROW, , , , ,Sm,
U0FFEB,HALFWIDTH RIGHTWARDS ARROW, , , , ,Sm,
U0FFEC,HALFWIDTH DOWNWARDS ARROW, , , , ,Sm,
U0FFED,HALFWIDTH BLACK SQUARE, , , , ,So,
U0FFEE,HALFWIDTH WHITE CIRCLE, , , , ,So,
U0FFF9,INTERLINEAR ANNOTATION ANCHOR, , , , ,Cf,
U0FFFA,INTERLINEAR ANNOTATION SEPARATOR, , , , ,Cf,
U0FFFB,INTERLINEAR ANNOTATION TERMINATOR, , , , ,Cf,
U0FFFC,OBJECT REPLACEMENT CHARACTER, , , , ,So,
U0FFFD,REPLACEMENT CHARACTER, ,unknown,normal, ,So,
U10000,LINEAR B SYLLABLE B008 A, , , , ,Lo,
U10001,LINEAR B SYLLABLE B038 E, , , , ,Lo,
U10002,LINEAR B SYLLABLE B028 I, , , , ,Lo,
U10003,LINEAR B SYLLABLE B061 O, , , , ,Lo,
U10004,LINEAR B SYLLABLE B010 U, , , , ,Lo,
U10005,LINEAR B SYLLABLE B001 DA, , , , ,Lo,
U10006,LINEAR B SYLLABLE B045 DE, , , , ,Lo,
U10007,LINEAR B SYLLABLE B007 DI, , , , ,Lo,
U10008,LINEAR B SYLLABLE B014 DO, , , , ,Lo,
U10009,LINEAR B SYLLABLE B051 DU, , , , ,Lo,
U1000A,LINEAR B SYLLABLE B057 JA, , , , ,Lo,
U1000B,LINEAR B SYLLABLE B046 JE, , , , ,Lo,
U1000D,LINEAR B SYLLABLE B036 JO, , , , ,Lo,
U1000E,LINEAR B SYLLABLE B065 JU, , , , ,Lo,
U1000F,LINEAR B SYLLABLE B077 KA, , , , ,Lo,
U10010,LINEAR B SYLLABLE B044 KE, , , , ,Lo,
U10011,LINEAR B SYLLABLE B067 KI, , , , ,Lo,
U10012,LINEAR B SYLLABLE B070 KO, , , , ,Lo,
U10013,LINEAR B SYLLABLE B081 KU, , , , ,Lo,
U10014,LINEAR B SYLLABLE B080 MA, , , , ,Lo,
U10015,LINEAR B SYLLABLE B013 ME, , , , ,Lo,
U10016,LINEAR B SYLLABLE B073 MI, , , , ,Lo,
U10017,LINEAR B SYLLABLE B015 MO, , , , ,Lo,
U10018,LINEAR B SYLLABLE B023 MU, , , , ,Lo,
U10019,LINEAR B SYLLABLE B006 NA, , , , ,Lo,
U1001A,LINEAR B SYLLABLE B024 NE, , , , ,Lo,
U1001B,LINEAR B SYLLABLE B030 NI, , , , ,Lo,
U1001C,LINEAR B SYLLABLE B052 NO, , , , ,Lo,
U1001D,LINEAR B SYLLABLE B055 NU, , , , ,Lo,
U1001E,LINEAR B SYLLABLE B003 PA, , , , ,Lo,
U1001F,LINEAR B SYLLABLE B072 PE, , , , ,Lo,
U10020,LINEAR B SYLLABLE B039 PI, , , , ,Lo,
U10021,LINEAR B SYLLABLE B011 PO, , , , ,Lo,
U10022,LINEAR B SYLLABLE B050 PU, , , , ,Lo,
U10023,LINEAR B SYLLABLE B016 QA, , , , ,Lo,
U10024,LINEAR B SYLLABLE B078 QE, , , , ,Lo,
U10025,LINEAR B SYLLABLE B021 QI, , , , ,Lo,
U10026,LINEAR B SYLLABLE B032 QO, , , , ,Lo,
U10028,LINEAR B SYLLABLE B060 RA, , , , ,Lo,
U10029,LINEAR B SYLLABLE B027 RE, , , , ,Lo,
U1002A,LINEAR B SYLLABLE B053 RI, , , , ,Lo,
U1002B,LINEAR B SYLLABLE B002 RO, , , , ,Lo,
U1002C,LINEAR B SYLLABLE B026 RU, , , , ,Lo,
U1002D,LINEAR B SYLLABLE B031 SA, , , , ,Lo,
U1002E,LINEAR B SYLLABLE B009 SE, , , , ,Lo,
U1002F,LINEAR B SYLLABLE B041 SI, , , , ,Lo,
U10030,LINEAR B SYLLABLE B012 SO, , , , ,Lo,
U10031,LINEAR B SYLLABLE B058 SU, , , , ,Lo,
U10032,LINEAR B SYLLABLE B059 TA, , , , ,Lo,
U10033,LINEAR B SYLLABLE B004 TE, , , , ,Lo,
U10034,LINEAR B SYLLABLE B037 TI, , , , ,Lo,
U10035,LINEAR B SYLLABLE B005 TO, , , , ,Lo,
U10036,LINEAR B SYLLABLE B069 TU, , , , ,Lo,
U10037,LINEAR B SYLLABLE B054 WA, , , , ,Lo,
U10038,LINEAR B SYLLABLE B075 WE, , , , ,Lo,
U10039,LINEAR B SYLLABLE B040 WI, , , , ,Lo,
U1003A,LINEAR B SYLLABLE B042 WO, , , , ,Lo,
U1003C,LINEAR B SYLLABLE B017 ZA, , , , ,Lo,
U1003D,LINEAR B SYLLABLE B074 ZE, , , , ,Lo,
U1003F,LINEAR B SYLLABLE B020 ZO, , , , ,Lo,
U10040,LINEAR B SYLLABLE B025 A2, , , , ,Lo,
U10041,LINEAR B SYLLABLE B043 A3, , , , ,Lo,
U10042,LINEAR B SYLLABLE B085 AU, , , , ,Lo,
U10043,LINEAR B SYLLABLE B071 DWE, , , , ,Lo,
U10044,LINEAR B SYLLABLE B090 DWO, , , , ,Lo,
U10045,LINEAR B SYLLABLE B048 NWA, , , , ,Lo,
U10046,LINEAR B SYLLABLE B029 PU2, , , , ,Lo,
U10047,LINEAR B SYLLABLE B062 PTE, , , , ,Lo,
U10048,LINEAR B SYLLABLE B076 RA2, , , , ,Lo,
U10049,LINEAR B SYLLABLE B033 RA3, , , , ,Lo,
U1004A,LINEAR B SYLLABLE B068 RO2, , , , ,Lo,
U1004B,LINEAR B SYLLABLE B066 TA2, , , , ,Lo,
U1004C,LINEAR B SYLLABLE B087 TWE, , , , ,Lo,
U1004D,LINEAR B SYLLABLE B091 TWO, , , , ,Lo,
U10050,LINEAR B SYMBOL B018, , , , ,Lo,
U10051,LINEAR B SYMBOL B019, , , , ,Lo,
U10052,LINEAR B SYMBOL B022, , , , ,Lo,
U10053,LINEAR B SYMBOL B034, , , , ,Lo,
U10054,LINEAR B SYMBOL B047, , , , ,Lo,
U10055,LINEAR B SYMBOL B049, , , , ,Lo,
U10056,LINEAR B SYMBOL B056, , , , ,Lo,
U10057,LINEAR B SYMBOL B063, , , , ,Lo,
U10058,LINEAR B SYMBOL B064, , , , ,Lo,
U10059,LINEAR B SYMBOL B079, , , , ,Lo,
U1005A,LINEAR B SYMBOL B082, , , , ,Lo,
U1005B,LINEAR B SYMBOL B083, , , , ,Lo,
U1005C,LINEAR B SYMBOL B086, , , , ,Lo,
U1005D,LINEAR B SYMBOL B089, , , , ,Lo,
U10080,LINEAR B IDEOGRAM B100 MAN, , , , ,Lo,
U10081,LINEAR B IDEOGRAM B102 WOMAN, , , , ,Lo,
U10082,LINEAR B IDEOGRAM B104 DEER, , , , ,Lo,
U10083,LINEAR B IDEOGRAM B105 EQUID, , , , ,Lo,
U10084,LINEAR B IDEOGRAM B105F MARE, , , , ,Lo,
U10085,LINEAR B IDEOGRAM B105M STALLION, , , , ,Lo,
U10086,LINEAR B IDEOGRAM B106F EWE, , , , ,Lo,
U10087,LINEAR B IDEOGRAM B106M RAM, , , , ,Lo,
U10088,LINEAR B IDEOGRAM B107F SHE-GOAT, , , , ,Lo,
U10089,LINEAR B IDEOGRAM B107M HE-GOAT, , , , ,Lo,
U1008A,LINEAR B IDEOGRAM B108F SOW, , , , ,Lo,
U1008B,LINEAR B IDEOGRAM B108M BOAR, , , , ,Lo,
U1008C,LINEAR B IDEOGRAM B109F COW, , , , ,Lo,
U1008D,LINEAR B IDEOGRAM B109M BULL, , , , ,Lo,
U1008E,LINEAR B IDEOGRAM B120 WHEAT, , , , ,Lo,
U1008F,LINEAR B IDEOGRAM B121 BARLEY, , , , ,Lo,
U10090,LINEAR B IDEOGRAM B122 OLIVE, , , , ,Lo,
U10091,LINEAR B IDEOGRAM B123 SPICE, , , , ,Lo,
U10092,LINEAR B IDEOGRAM B125 CYPERUS, , , , ,Lo,
U10093,LINEAR B MONOGRAM B127 KAPO, , , , ,Lo,
U10094,LINEAR B MONOGRAM B128 KANAKO, , , , ,Lo,
U10095,LINEAR B IDEOGRAM B130 OIL, , , , ,Lo,
U10096,LINEAR B IDEOGRAM B131 WINE, , , , ,Lo,
U10097,LINEAR B IDEOGRAM B132, , , , ,Lo,
U10098,LINEAR B MONOGRAM B133 AREPA, , , , ,Lo,
U10099,LINEAR B MONOGRAM B135 MERI, , , , ,Lo,
U1009A,LINEAR B IDEOGRAM B140 BRONZE, , , , ,Lo,
U1009B,LINEAR B IDEOGRAM B141 GOLD, , , , ,Lo,
U1009C,LINEAR B IDEOGRAM B142, , , , ,Lo,
U1009D,LINEAR B IDEOGRAM B145 WOOL, , , , ,Lo,
U1009E,LINEAR B IDEOGRAM B146, , , , ,Lo,
U1009F,LINEAR B IDEOGRAM B150, , , , ,Lo,
U100A0,LINEAR B IDEOGRAM B151 HORN, , , , ,Lo,
U100A1,LINEAR B IDEOGRAM B152, , , , ,Lo,
U100A2,LINEAR B IDEOGRAM B153, , , , ,Lo,
U100A3,LINEAR B IDEOGRAM B154, , , , ,Lo,
U100A4,LINEAR B MONOGRAM B156 TURO2, , , , ,Lo,
U100A5,LINEAR B IDEOGRAM B157, , , , ,Lo,
U100A6,LINEAR B IDEOGRAM B158, , , , ,Lo,
U100A7,LINEAR B IDEOGRAM B159 CLOTH, , , , ,Lo,
U100A8,LINEAR B IDEOGRAM B160, , , , ,Lo,
U100A9,LINEAR B IDEOGRAM B161, , , , ,Lo,
U100AA,LINEAR B IDEOGRAM B162 GARMENT, , , , ,Lo,
U100AB,LINEAR B IDEOGRAM B163 ARMOUR, , , , ,Lo,
U100AC,LINEAR B IDEOGRAM B164, , , , ,Lo,
U100AD,LINEAR B IDEOGRAM B165, , , , ,Lo,
U100AE,LINEAR B IDEOGRAM B166, , , , ,Lo,
U100AF,LINEAR B IDEOGRAM B167, , , , ,Lo,
U100B0,LINEAR B IDEOGRAM B168, , , , ,Lo,
U100B1,LINEAR B IDEOGRAM B169, , , , ,Lo,
U100B2,LINEAR B IDEOGRAM B170, , , , ,Lo,
U100B3,LINEAR B IDEOGRAM B171, , , , ,Lo,
U100B4,LINEAR B IDEOGRAM B172, , , , ,Lo,
U100B5,LINEAR B IDEOGRAM B173 MONTH, , , , ,Lo,
U100B6,LINEAR B IDEOGRAM B174, , , , ,Lo,
U100B7,LINEAR B IDEOGRAM B176 TREE, , , , ,Lo,
U100B8,LINEAR B IDEOGRAM B177, , , , ,Lo,
U100B9,LINEAR B IDEOGRAM B178, , , , ,Lo,
U100BA,LINEAR B IDEOGRAM B179, , , , ,Lo,
U100BB,LINEAR B IDEOGRAM B180, , , , ,Lo,
U100BC,LINEAR B IDEOGRAM B181, , , , ,Lo,
U100BD,LINEAR B IDEOGRAM B182, , , , ,Lo,
U100BE,LINEAR B IDEOGRAM B183, , , , ,Lo,
U100BF,LINEAR B IDEOGRAM B184, , , , ,Lo,
U100C0,LINEAR B IDEOGRAM B185, , , , ,Lo,
U100C1,LINEAR B IDEOGRAM B189, , , , ,Lo,
U100C2,LINEAR B IDEOGRAM B190, , , , ,Lo,
U100C3,LINEAR B IDEOGRAM B191 HELMET, , , , ,Lo,
U100C4,LINEAR B IDEOGRAM B220 FOOTSTOOL, , , , ,Lo,
U100C5,LINEAR B IDEOGRAM B225 BATHTUB, , , , ,Lo,
U100C6,LINEAR B IDEOGRAM B230 SPEAR, , , , ,Lo,
U100C7,LINEAR B IDEOGRAM B231 ARROW, , , , ,Lo,
U100C8,LINEAR B IDEOGRAM B232, , , , ,Lo,
U100C9,LINEAR B IDEOGRAM B233 SWORD, , , , ,Lo,
U100CA,LINEAR B IDEOGRAM B234, , , , ,Lo,
U100CB,LINEAR B IDEOGRAM B236, , , , ,Lo,
U100CC,LINEAR B IDEOGRAM B240 WHEELED CHARIOT, , , , ,Lo,
U100CD,LINEAR B IDEOGRAM B241 CHARIOT, , , , ,Lo,
U100CE,LINEAR B IDEOGRAM B242 CHARIOT FRAME, , , , ,Lo,
U100CF,LINEAR B IDEOGRAM B243 WHEEL, , , , ,Lo,
U100D0,LINEAR B IDEOGRAM B245, , , , ,Lo,
U100D1,LINEAR B IDEOGRAM B246, , , , ,Lo,
U100D2,LINEAR B MONOGRAM B247 DIPTE, , , , ,Lo,
U100D3,LINEAR B IDEOGRAM B248, , , , ,Lo,
U100D4,LINEAR B IDEOGRAM B249, , , , ,Lo,
U100D5,LINEAR B IDEOGRAM B251, , , , ,Lo,
U100D6,LINEAR B IDEOGRAM B252, , , , ,Lo,
U100D7,LINEAR B IDEOGRAM B253, , , , ,Lo,
U100D8,LINEAR B IDEOGRAM B254 DART, , , , ,Lo,
U100D9,LINEAR B IDEOGRAM B255, , , , ,Lo,
U100DA,LINEAR B IDEOGRAM B256, , , , ,Lo,
U100DB,LINEAR B IDEOGRAM B257, , , , ,Lo,
U100DC,LINEAR B IDEOGRAM B258, , , , ,Lo,
U100DD,LINEAR B IDEOGRAM B259, , , , ,Lo,
U100DE,LINEAR B IDEOGRAM VESSEL B155, , , , ,Lo,
U100DF,LINEAR B IDEOGRAM VESSEL B200, , , , ,Lo,
U100E0,LINEAR B IDEOGRAM VESSEL B201, , , , ,Lo,
U100E1,LINEAR B IDEOGRAM VESSEL B202, , , , ,Lo,
U100E2,LINEAR B IDEOGRAM VESSEL B203, , , , ,Lo,
U100E3,LINEAR B IDEOGRAM VESSEL B204, , , , ,Lo,
U100E4,LINEAR B IDEOGRAM VESSEL B205, , , , ,Lo,
U100E5,LINEAR B IDEOGRAM VESSEL B206, , , , ,Lo,
U100E6,LINEAR B IDEOGRAM VESSEL B207, , , , ,Lo,
U100E7,LINEAR B IDEOGRAM VESSEL B208, , , , ,Lo,
U100E8,LINEAR B IDEOGRAM VESSEL B209, , , , ,Lo,
U100E9,LINEAR B IDEOGRAM VESSEL B210, , , , ,Lo,
U100EA,LINEAR B IDEOGRAM VESSEL B211, , , , ,Lo,
U100EB,LINEAR B IDEOGRAM VESSEL B212, , , , ,Lo,
U100EC,LINEAR B IDEOGRAM VESSEL B213, , , , ,Lo,
U100ED,LINEAR B IDEOGRAM VESSEL B214, , , , ,Lo,
U100EE,LINEAR B IDEOGRAM VESSEL B215, , , , ,Lo,
U100EF,LINEAR B IDEOGRAM VESSEL B216, , , , ,Lo,
U100F0,LINEAR B IDEOGRAM VESSEL B217, , , , ,Lo,
U100F1,LINEAR B IDEOGRAM VESSEL B218, , , , ,Lo,
U100F2,LINEAR B IDEOGRAM VESSEL B219, , , , ,Lo,
U100F3,LINEAR B IDEOGRAM VESSEL B221, , , , ,Lo,
U100F4,LINEAR B IDEOGRAM VESSEL B222, , , , ,Lo,
U100F5,LINEAR B IDEOGRAM VESSEL B226, , , , ,Lo,
U100F6,LINEAR B IDEOGRAM VESSEL B227, , , , ,Lo,
U100F7,LINEAR B IDEOGRAM VESSEL B228, , , , ,Lo,
U100F8,LINEAR B IDEOGRAM VESSEL B229, , , , ,Lo,
U100F9,LINEAR B IDEOGRAM VESSEL B250, , , , ,Lo,
U100FA,LINEAR B IDEOGRAM VESSEL B305, , , , ,Lo,
U10100,AEGEAN WORD SEPARATOR LINE, , , , ,Po,
U10101,AEGEAN WORD SEPARATOR DOT, , , , ,Po,
U10102,AEGEAN CHECK MARK, , , , ,So,
U10107,AEGEAN NUMBER ONE, , , , ,No,
U10108,AEGEAN NUMBER TWO, , , , ,No,
U10109,AEGEAN NUMBER THREE, , , , ,No,
U1010A,AEGEAN NUMBER FOUR, , , , ,No,
U1010B,AEGEAN NUMBER FIVE, , , , ,No,
U1010C,AEGEAN NUMBER SIX, , , , ,No,
U1010D,AEGEAN NUMBER SEVEN, , , , ,No,
U1010E,AEGEAN NUMBER EIGHT, , , , ,No,
U1010F,AEGEAN NUMBER NINE, , , , ,No,
U10110,AEGEAN NUMBER TEN, , , , ,No,
U10111,AEGEAN NUMBER TWENTY, , , , ,No,
U10112,AEGEAN NUMBER THIRTY, , , , ,No,
U10113,AEGEAN NUMBER FORTY, , , , ,No,
U10114,AEGEAN NUMBER FIFTY, , , , ,No,
U10115,AEGEAN NUMBER SIXTY, , , , ,No,
U10116,AEGEAN NUMBER SEVENTY, , , , ,No,
U10117,AEGEAN NUMBER EIGHTY, , , , ,No,
U10118,AEGEAN NUMBER NINETY, , , , ,No,
U10119,AEGEAN NUMBER ONE HUNDRED, , , , ,No,
U1011A,AEGEAN NUMBER TWO HUNDRED, , , , ,No,
U1011B,AEGEAN NUMBER THREE HUNDRED, , , , ,No,
U1011C,AEGEAN NUMBER FOUR HUNDRED, , , , ,No,
U1011D,AEGEAN NUMBER FIVE HUNDRED, , , , ,No,
U1011E,AEGEAN NUMBER SIX HUNDRED, , , , ,No,
U1011F,AEGEAN NUMBER SEVEN HUNDRED, , , , ,No,
U10120,AEGEAN NUMBER EIGHT HUNDRED, , , , ,No,
U10121,AEGEAN NUMBER NINE HUNDRED, , , , ,No,
U10122,AEGEAN NUMBER ONE THOUSAND, , , , ,No,
U10123,AEGEAN NUMBER TWO THOUSAND, , , , ,No,
U10124,AEGEAN NUMBER THREE THOUSAND, , , , ,No,
U10125,AEGEAN NUMBER FOUR THOUSAND, , , , ,No,
U10126,AEGEAN NUMBER FIVE THOUSAND, , , , ,No,
U10127,AEGEAN NUMBER SIX THOUSAND, , , , ,No,
U10128,AEGEAN NUMBER SEVEN THOUSAND, , , , ,No,
U10129,AEGEAN NUMBER EIGHT THOUSAND, , , , ,No,
U1012A,AEGEAN NUMBER NINE THOUSAND, , , , ,No,
U1012B,AEGEAN NUMBER TEN THOUSAND, , , , ,No,
U1012C,AEGEAN NUMBER TWENTY THOUSAND, , , , ,No,
U1012D,AEGEAN NUMBER THIRTY THOUSAND, , , , ,No,
U1012E,AEGEAN NUMBER FORTY THOUSAND, , , , ,No,
U1012F,AEGEAN NUMBER FIFTY THOUSAND, , , , ,No,
U10130,AEGEAN NUMBER SIXTY THOUSAND, , , , ,No,
U10131,AEGEAN NUMBER SEVENTY THOUSAND, , , , ,No,
U10132,AEGEAN NUMBER EIGHTY THOUSAND, , , , ,No,
U10133,AEGEAN NUMBER NINETY THOUSAND, , , , ,No,
U10137,AEGEAN WEIGHT BASE UNIT, , , , ,So,
U10138,AEGEAN WEIGHT FIRST SUBUNIT, , , , ,So,
U10139,AEGEAN WEIGHT SECOND SUBUNIT, , , , ,So,
U1013A,AEGEAN WEIGHT THIRD SUBUNIT, , , , ,So,
U1013B,AEGEAN WEIGHT FOURTH SUBUNIT, , , , ,So,
U1013C,AEGEAN DRY MEASURE FIRST SUBUNIT, , , , ,So,
U1013D,AEGEAN LIQUID MEASURE FIRST SUBUNIT, , , , ,So,
U1013E,AEGEAN MEASURE SECOND SUBUNIT, , , , ,So,
U1013F,AEGEAN MEASURE THIRD SUBUNIT, , , , ,So,
U10140,GREEK ACROPHONIC ATTIC ONE QUARTER, , , , ,Nl,
U10141,GREEK ACROPHONIC ATTIC ONE HALF, , , , ,Nl,
U10142,GREEK ACROPHONIC ATTIC ONE DRACHMA, , , , ,Nl,
U10143,GREEK ACROPHONIC ATTIC FIVE, , , , ,Nl,
U10144,GREEK ACROPHONIC ATTIC FIFTY, , , , ,Nl,
U10145,GREEK ACROPHONIC ATTIC FIVE HUNDRED, , , , ,Nl,
U10146,GREEK ACROPHONIC ATTIC FIVE THOUSAND, , , , ,Nl,
U10147,GREEK ACROPHONIC ATTIC FIFTY THOUSAND, , , , ,Nl,
U10148,GREEK ACROPHONIC ATTIC FIVE TALENTS, , , , ,Nl,
U10149,GREEK ACROPHONIC ATTIC TEN TALENTS, , , , ,Nl,
U1014A,GREEK ACROPHONIC ATTIC FIFTY TALENTS, , , , ,Nl,
U1014B,GREEK ACROPHONIC ATTIC ONE HUNDRED TALENTS, , , , ,Nl,
U1014C,GREEK ACROPHONIC ATTIC FIVE HUNDRED TALENTS, , , , ,Nl,
U1014D,GREEK ACROPHONIC ATTIC ONE THOUSAND TALENTS, , , , ,Nl,
U1014E,GREEK ACROPHONIC ATTIC FIVE THOUSAND TALENTS, , , , ,Nl,
U1014F,GREEK ACROPHONIC ATTIC FIVE STATERS, , , , ,Nl,
U10150,GREEK ACROPHONIC ATTIC TEN STATERS, , , , ,Nl,
U10151,GREEK ACROPHONIC ATTIC FIFTY STATERS, , , , ,Nl,
U10152,GREEK ACROPHONIC ATTIC ONE HUNDRED STATERS, , , , ,Nl,
U10153,GREEK ACROPHONIC ATTIC FIVE HUNDRED STATERS, , , , ,Nl,
U10154,GREEK ACROPHONIC ATTIC ONE THOUSAND STATERS, , , , ,Nl,
U10155,GREEK ACROPHONIC ATTIC TEN THOUSAND STATERS, , , , ,Nl,
U10156,GREEK ACROPHONIC ATTIC FIFTY THOUSAND STATERS, , , , ,Nl,
U10157,GREEK ACROPHONIC ATTIC TEN MNAS, , , , ,Nl,
U10158,GREEK ACROPHONIC HERAEUM ONE PLETHRON, , , , ,Nl,
U10159,GREEK ACROPHONIC THESPIAN ONE, , , , ,Nl,
U1015A,GREEK ACROPHONIC HERMIONIAN ONE, , , , ,Nl,
U1015B,GREEK ACROPHONIC EPIDAUREAN TWO, , , , ,Nl,
U1015C,GREEK ACROPHONIC THESPIAN TWO, , , , ,Nl,
U1015D,GREEK ACROPHONIC CYRENAIC TWO DRACHMAS, , , , ,Nl,
U1015E,GREEK ACROPHONIC EPIDAUREAN TWO DRACHMAS, , , , ,Nl,
U1015F,GREEK ACROPHONIC TROEZENIAN FIVE, , , , ,Nl,
U10160,GREEK ACROPHONIC TROEZENIAN TEN, , , , ,Nl,
U10161,GREEK ACROPHONIC TROEZENIAN TEN ALTERNATE FORM, , , , ,Nl,
U10162,GREEK ACROPHONIC HERMIONIAN TEN, , , , ,Nl,
U10163,GREEK ACROPHONIC MESSENIAN TEN, , , , ,Nl,
U10164,GREEK ACROPHONIC THESPIAN TEN, , , , ,Nl,
U10165,GREEK ACROPHONIC THESPIAN THIRTY, , , , ,Nl,
U10166,GREEK ACROPHONIC TROEZENIAN FIFTY, , , , ,Nl,
U10167,GREEK ACROPHONIC TROEZENIAN FIFTY ALTERNATE FORM, , , , ,Nl,
U10168,GREEK ACROPHONIC HERMIONIAN FIFTY, , , , ,Nl,
U10169,GREEK ACROPHONIC THESPIAN FIFTY, , , , ,Nl,
U1016A,GREEK ACROPHONIC THESPIAN ONE HUNDRED, , , , ,Nl,
U1016B,GREEK ACROPHONIC THESPIAN THREE HUNDRED, , , , ,Nl,
U1016C,GREEK ACROPHONIC EPIDAUREAN FIVE HUNDRED, , , , ,Nl,
U1016D,GREEK ACROPHONIC TROEZENIAN FIVE HUNDRED, , , , ,Nl,
U1016E,GREEK ACROPHONIC THESPIAN FIVE HUNDRED, , , , ,Nl,
U1016F,GREEK ACROPHONIC CARYSTIAN FIVE HUNDRED, , , , ,Nl,
U10170,GREEK ACROPHONIC NAXIAN FIVE HUNDRED, , , , ,Nl,
U10171,GREEK ACROPHONIC THESPIAN ONE THOUSAND, , , , ,Nl,
U10172,GREEK ACROPHONIC THESPIAN FIVE THOUSAND, , , , ,Nl,
U10173,GREEK ACROPHONIC DELPHIC FIVE MNAS, , , , ,Nl,
U10174,GREEK ACROPHONIC STRATIAN FIFTY MNAS, , , , ,Nl,
U10175,GREEK ONE HALF SIGN, , , , ,No,
U10176,GREEK ONE HALF SIGN ALTERNATE FORM, , , , ,No,
U10177,GREEK TWO THIRDS SIGN, , , , ,No,
U10178,GREEK THREE QUARTERS SIGN, , , , ,No,
U10179,GREEK YEAR SIGN, , , , ,So,
U1017A,GREEK TALENT SIGN, , , , ,So,
U1017B,GREEK DRACHMA SIGN, , , , ,So,
U1017C,GREEK OBOL SIGN, , , , ,So,
U1017D,GREEK TWO OBOLS SIGN, , , , ,So,
U1017E,GREEK THREE OBOLS SIGN, , , , ,So,
U1017F,GREEK FOUR OBOLS SIGN, , , , ,So,
U10180,GREEK FIVE OBOLS SIGN, , , , ,So,
U10181,GREEK METRETES SIGN, , , , ,So,
U10182,GREEK KYATHOS BASE SIGN, , , , ,So,
U10183,GREEK LITRA SIGN, , , , ,So,
U10184,GREEK OUNKIA SIGN, , , , ,So,
U10185,GREEK XESTES SIGN, , , , ,So,
U10186,GREEK ARTABE SIGN, , , , ,So,
U10187,GREEK AROURA SIGN, , , , ,So,
U10188,GREEK GRAMMA SIGN, , , , ,So,
U10189,GREEK TRYBLION BASE SIGN, , , , ,So,
U1018A,GREEK ZERO SIGN, , , , ,No,
U1018B,GREEK ONE QUARTER SIGN, , , , ,No,
U1018C,GREEK SINUSOID SIGN, , , , ,So,
U10190,ROMAN SEXTANS SIGN, , , , ,So,
U10191,ROMAN UNCIA SIGN, , , , ,So,
U10192,ROMAN SEMUNCIA SIGN, , , , ,So,
U10193,ROMAN SEXTULA SIGN, , , , ,So,
U10194,ROMAN DIMIDIA SEXTULA SIGN, , , , ,So,
U10195,ROMAN SILIQUA SIGN, , , , ,So,
U10196,ROMAN DENARIUS SIGN, , , , ,So,
U10197,ROMAN QUINARIUS SIGN, , , , ,So,
U10198,ROMAN SESTERTIUS SIGN, , , , ,So,
U10199,ROMAN DUPONDIUS SIGN, , , , ,So,
U1019A,ROMAN AS SIGN, , , , ,So,
U1019B,ROMAN CENTURIAL SIGN, , , , ,So,
U101A0,GREEK SYMBOL TAU RHO, , , , ,So,
U101D0,PHAISTOS DISC SIGN PEDESTRIAN, , , , ,So,
U101D1,PHAISTOS DISC SIGN PLUMED HEAD, , , , ,So,
U101D2,PHAISTOS DISC SIGN TATTOOED HEAD, , , , ,So,
U101D3,PHAISTOS DISC SIGN CAPTIVE, , , , ,So,
U101D4,PHAISTOS DISC SIGN CHILD, , , , ,So,
U101D5,PHAISTOS DISC SIGN WOMAN, , , , ,So,
U101D6,PHAISTOS DISC SIGN HELMET, , , , ,So,
U101D7,PHAISTOS DISC SIGN GAUNTLET, , , , ,So,
U101D8,PHAISTOS DISC SIGN TIARA, , , , ,So,
U101D9,PHAISTOS DISC SIGN ARROW, , , , ,So,
U101DA,PHAISTOS DISC SIGN BOW, , , , ,So,
U101DB,PHAISTOS DISC SIGN SHIELD, , , , ,So,
U101DC,PHAISTOS DISC SIGN CLUB, , , , ,So,
U101DD,PHAISTOS DISC SIGN MANACLES, , , , ,So,
